Feature_1,Feature_2,Cluster_Label
6.643764241449789,2.4467755197283094,1
-10.192593656773212,9.217460225683967,5
-6.4512294182687135,-7.280834905833748,7
-4.982978367269222,-8.09822262346939,2
-4.955416642669405,0.4595020843015831,8
-2.6038244944121582,-3.118146525570241,9
-5.652705199441976,-6.212733224989704,7
-2.354916303805895,-3.3526295250227083,9
-6.687605320127925,-6.277970309874893,2
-1.283015680463183,1.6419733979813977,8
-5.43608324960552,-5.392117937598911,7
2.4115084868820174,3.5221809580606247,4
0.0986372375748108,-3.9888032715228885,9
-2.0638225750071797,8.289503904139337,0
-4.283424011493663,8.150473078124671,0
-1.4705023731472164,0.6716208255799261,8
4.411059955312085,2.2340891317563996,1
-2.531413386243618,8.667895761494156,0
6.0769911081453465,-7.318725118995044,6
5.576538799545491,-7.722873925156993,6
-6.355540929071059,-6.39495588732191,2
-7.829446378080551,7.572885924322679,3
-10.223562958515592,5.22132834739664,3
1.6439442485208264,3.032224315121254,4
7.591074914780887,-7.8864349412787185,6
6.574612745814476,3.551067028241589,1
1.4601048988317968,3.250933246398459,4
-7.3804673674773715,-7.234217490361434,2
-5.4026583188032955,-3.8600958008464414,7
-7.083068649643432,-5.837566204057152,7
-5.861510132504929,-9.576376794057474,2
-7.610434057899274,-4.306852136647171,7
-3.1946124107921063,9.701385465825712,0
6.663521074106639,-7.189216497175752,6
-4.680558738976228,-5.903127478734027,2
-0.0673491522039591,-4.278877713648105,9
-8.765280731753847,6.813720354690132,5
-0.6521913814566762,11.169339335912948,0
-6.5730781906759415,-4.699708045937708,7
0.5629038228698033,8.899014248528742,0
-9.656759514307481,10.818981975076152,5
-6.523736536982356,-6.324287838954845,2
-1.800411826221979,10.344730424897811,0
-8.687262778802353,10.183514275766631,5
-8.742810321784766,7.988392240837792,3
-7.309635373576737,-7.657159760038137,2
-10.569528990010111,8.037600615072261,5
2.782693464593046,3.3236119463876492,4
-2.052960201845594,9.746989022538909,0
-9.178119857337991,9.326151993213609,5
-1.017435534411217,-4.401730991016147,9
-4.245604089197062,-2.9812591614393704,7
6.066574881997672,2.8231343005820086,1
-3.5397163590201526,0.5740138247015021,8
-5.77879747421703,-1.1891417228316379,8
-5.900647647220245,-7.303777921838614,7
4.610653325514922,4.543894114274968,1
-2.43934716091755,7.6427217708015736,0
9.814310918720675,-5.390969729569263,6
4.596128790684618,-6.224926027276231,6
-6.330890705612981,-5.133122806699827,2
-9.69865825320907,9.417427381994079,5
-7.7011829820632745,-5.931358874280624,2
0.0504424265347696,6.6717807687713195,0
7.2385874290817185,-6.028115023540528,6
2.089336962677572,3.7898718991352354,4
-9.303567656326283,6.8271841167431315,3
-9.332992650665375,8.41969139391959,3
7.956738766917432,-6.4386385553355,6
-3.5969584335133407,-0.28366959192303187,8
6.321439360400279,-4.589007687353046,6
1.2425079722672518,4.262453432143745,4
-10.274474132347585,8.395960142765636,3
4.708294586104603,2.2954804185766404,1
6.4740409479231396,2.5825725914882804,1
-6.966943160263135,-4.917270678486997,7
-2.942357022035646,10.40548189223542,0
-7.3759538312572435,-4.614884404467718,2
-11.110074280054326,9.196286081854836,5
-8.566961196027666,10.866824145490998,5
-1.5046903101254654,-2.358280313174581,9
4.530387711572467,-3.664088002518088,6
2.644945651392322,4.756417581153994,4
2.39111497491374,3.864148654033258,4
-3.3924995580184087,0.6949109597373337,8
-9.909672775226271,7.939860272576019,3
1.6892471272855138,5.710980162739963,4
3.8636787570175937,5.5083006183647,4
-6.274864534564931,-4.899605960359809,7
-1.4681435843876867,-2.243065619459716,9
-8.613509520824312,-4.9159235673035795,7
-8.353787324375775,10.000219097442432,5
-3.386730348155749,-0.13003362883255765,8
-1.2208395232210238,7.782467768905049,0
-7.120990019346828,-5.612568979345279,7
-1.2850395559924235,-5.049485571929213,9
-3.285085084143782,7.7164285238610475,0
4.45981213178907,2.123861428106583,1
6.672372355901589,-6.716133834272281,6
2.7548274537459023,0.6210487212489657,1
-0.8662724642545474,-2.284010162749507,9
-7.379298019300676,-5.602372722524419,7
-3.1364652476755976,10.273097199202589,0
-7.7706082701973305,-7.462476595717389,2
-0.028006253476365428,-5.976379614353771,9
-7.947593281142749,-6.618412925407445,7
-4.723393510543155,-3.6543008161326753,9
-5.100182695721639,1.3847124129342543,8
1.668953325758535,5.904758210072329,4
-5.987032836381699,-8.113435553234908,7
-11.046421050042913,7.284786182239339,3
-9.657799413936242,8.51605688237038,5
-5.6214679763463895,-4.585189227822566,7
-11.316427412143595,7.357672012918494,3
-9.64246599718109,8.729584413158095,3
6.310837196305296,1.6731138664219887,1
-4.033620214156053,1.486835421674877,8
-8.950595265699986,-7.693187176078733,2
-10.513274799266993,8.033142005608784,3
-1.0350793257576485,-2.266462305433658,9
-8.681511107590774,9.131931117689163,5
-3.1735767894693687,7.576832657091703,0
-1.8190569416535387,-3.2872663991128683,9
6.276383626355357,-7.610579654005314,6
-2.301380512031332,9.476666983872926,0
6.210040316971812,-5.148092888788416,6
-1.8849174630763375,-2.8894007473704537,9
-1.271998196057609,10.131822271137759,0
-4.2303939054984365,-5.399178796472674,9
-9.716675877914128,11.728891756947446,5
5.68621352636622,-7.12980919964853,6
8.114406750830613,-5.592467729738194,6
2.5284363239652206,5.733681845617985,4
-7.107674033153064,-7.309044100648459,2
-6.463207849149807,-5.553251491846717,7
-9.916785216684064,9.38107261970062,5
-4.0509453341565465,-0.17119907297104853,8
-7.511124618972175,-5.21410425942581,2
-3.239729764260689,0.3298393601792448,8
-10.476898241682541,10.435986369429099,5
-9.61298278290456,9.745217450982356,5
-1.6562940331845262,-3.6393728630681883,9
-7.121417031888291,-6.887935171551296,2
-6.900593207784189,6.937089130108233,3
-9.497618466879906,10.65683401349032,5
-6.067979929099696,-3.8348715626334653,9
1.4477899490381494,4.59282251297746,4
7.480713937998881,-8.186430512439495,6
-5.539619359754177,-5.442621266112581,7
6.825610416475336,-6.569810643751334,6
-8.616117112440113,7.83405675251971,3
-5.869621792860849,-7.4615936057337535,7
-8.382499324447013,-6.443751334125985,2
-1.483623297827412,-4.130353504046486,9
-8.621052465310711,8.887456560277979,3
-8.82971359634648,4.819749725453402,3
-10.786439137536012,11.34610507187355,5
-7.750042808439179,-5.461812549594314,7
-10.598469985374823,6.721840339235939,3
-4.246814303552243,6.375718980254224,0
-7.462073090766339,-6.180158740058496,7
5.955116665549664,-6.062828029871608,6
3.5632151876019162,1.249781071278659,4
-9.315543388973536,5.902686245631632,3
-5.652891747960443,10.00056913344859,0
-2.6774985104764486,0.9609515874304373,8
-2.0798527906348103,9.687227559840203,0
0.148036107934296,-4.815560130970242,9
-9.839515411225909,8.240358653386135,3
4.8811976922860625,3.2339549591498664,1
-4.75199221430865,1.8609090298058992,8
-9.27693488101833,7.141963851219677,3
-8.45231350698421,7.525194682658888,3
-11.352897575561451,7.8828733124016095,5
1.8893251625292706,3.695559891695062,4
-1.2673923649476388,0.5907081317814673,8
-8.686016607514555,-6.9909005330478555,7
-7.131686004059522,-4.5514171106868755,7
-6.44846379399033,6.325049349678875,3
2.4761112247209676,0.07220655233414441,1
-7.7937503008874875,-3.9996751455846873,7
-2.4924824727572146,8.985336023666317,0
-0.7970832336616914,-4.051358800584647,9
6.0647420981058024,5.0806460543630685,1
6.164907465715309,-5.651785405893287,6
-0.14262883274741722,-5.581614756606191,9
-8.951236937024811,10.427963928360706,5
3.46089396398213,1.7036099039443025,1
-11.150215693447949,7.174574863762803,5
-6.524877804654756,-8.700080652580896,2
-2.6376340549982196,7.771995341295073,0
-6.504686573780584,-6.313876502586807,7
-9.384059613473752,-7.581650870064586,2
6.651225029715409,-3.9137697596709025,6
-1.1295120570301698,-2.163671241741566,9
-7.92157846940291,-6.238554689929025,2
5.643965945629846,-8.281484723985773,6
-9.897070114825299,10.696731818831655,5
3.870100921960559,2.4914767375494606,1
-4.133747841438755,0.8325826517456356,8
3.0372636819396894,4.77832661883064,4
-9.243751772405473,-5.808992787316775,2
-2.1219353506470426,8.021608995935534,0
-4.773056353172683,-4.992485923018119,2
3.470230020700874,2.3288501280133316,4
-3.659765862405283,0.4827058847554732,8
-8.432064305092913,6.198012223655025,3
-1.8526807656487048,8.771654945277648,0
2.7001110651843225,6.1244089232838865,4
-1.5184332335742643,-4.8684583128622165,9
0.08323608997160847,4.521028781325727,4
-5.858549636549704,-7.044955739355222,2
4.116215767596219,1.841637919229735,1
-9.329951667791407,8.178309506994898,3
-2.737775482124822,0.030813296724820416,8
-2.1398355003822793,6.962084057010371,0
-5.117885623078833,-5.414853958924697,7
-8.61667518689871,8.44902156051149,3
0.980387080946177,4.278827507632878,4
-2.1104208086772402,8.116102284330458,0
-8.323118769273929,7.779090493561862,3
-7.866531110009911,-5.534872792486581,2
-10.317392664219419,11.280015958672678,5
-10.032505934860065,7.105719120935903,3
-4.951660751312669,-7.0323763632064455,7
-10.17865839992733,10.991865310024247,5
3.7875418638447003,3.3220572917197373,4
-10.554424331320561,9.62436795646161,5
6.574543590134611,3.0493768629793703,1
-2.5691281699437427,0.7700424306204126,8
-5.305479057200627,-1.6836501384098237,8
-2.6077790371238327,10.355041126104075,0
-3.042349535144084,9.467046719852144,0
-4.089574447585908,0.9120056163664716,8
-6.21176344171076,-8.482687476195816,2
-4.36686220631508,0.8744100763206988,8
-8.903804706050996,9.000479397702083,5
5.0228882487311175,3.5817102191685057,1
-2.647833638805259,1.4410786206079615,8
2.198622592928201,3.534893671896918,4
2.9378399567084634,-0.13980089043619914,1
0.2896167300073651,-4.660331570238041,9
-9.498466096159857,7.147092407381683,3
-3.5392269592702066,9.854657983489112,0
9.68476611511078,-6.945529391152214,6
-8.164935545233192,11.24658581902375,5
-2.157510655094333,8.15706442656668,0
3.337584123837054,4.671837125917041,4
-10.505334258049366,10.449605761271577,5
-2.4826123010358505,-4.082314728655492,9
0.34764498749171513,-2.478893618089651,9
4.607113388816183,0.8532481330528967,1
-11.036346453283242,6.06195102153149,3
-9.915202134008375,10.878666177243318,5
-3.8418886376117447,11.117010660306669,0
1.521383776476857,4.574316261797069,4
-7.117279935564759,-4.7882512385366836,7
4.253916774767243,4.465267264213741,1
7.571690802539166,-6.3860846604020205,6
3.6945383339382145,1.2281525660393928,1
-5.7939404731778374,-5.48279961656178,7
-10.689881439616833,11.475600601360645,5
0.8566312977689776,-3.5273958339713927,9
-0.6137110481758954,8.3868540956144,0
-8.583238919877353,8.555906431482383,3
-7.031635183270027,-6.2927431989022775,7
2.6138839850815265,4.092430252314353,4
-6.567096475151003,-7.526719820707233,2
-6.7790352376360365,-5.187558619031742,2
9.125916977831329,-5.563503935394305,6
-2.8048168695490476,0.6975102737769918,8
-5.951989003072376,-4.8397468489161675,7
-9.249386797665329,7.528079440694588,3
3.1472429537585596,1.1416834465856431,1
3.2104997216153226,3.9008942659854657,4
6.176794058714847,-6.668119327157974,6
8.697648587479502,-6.678200349708904,6
5.7427706158134235,1.6248402309143504,1
-6.111490686230881,-5.5937130217970275,7
-3.2414508725585085,-3.686908735960563,9
7.703609583693217,-5.1764874744176606,6
-6.102238814553388,-7.321490211280149,7
-8.021929343177952,-6.787132971053311,2
-5.97337110565335,1.486236932281541,8
-3.898468046350704,-6.1545249160874915,7
-2.908499710826461,-4.537312965388487,9
-9.79825636467833,5.0339203509507335,3
-6.303090664594595,0.8939808328682888,8
4.786635839866842,2.6251273187843975,1
2.7108069989853325,1.0578999496612749,1
-1.9498343079896685,-4.514728389194404,9
-8.521325524338584,8.05209571981282,5
-7.540271410541171,-8.344964504372937,2
-2.5543592659625682,10.338248386618147,0
-4.793005568927272,-7.26560091261744,2
-5.4852229727767305,-4.826487360073896,7
-3.416818517393914,7.307581676681113,0
-3.4577669695871247,9.580048156761517,0
-2.8099241331320535,-0.08053404347460602,8
-3.7366183790404794,0.2896210668548359,8
6.9575569213422375,-6.16659043693742,6
-9.854548915986449,8.823065601854703,3
-3.4365878804978363,8.73010380011031,0
-3.237423623632265,1.3165119929083526,8
3.5287845662160513,5.296495128341883,4
-6.407396703710202,-8.417275341947123,7
-4.962210345224653,-7.261963758550811,7
5.163750601217303,3.057891493244166,1
-4.958706700676796,-8.318179457558642,7
-1.8219818031175121,1.2914460749176726,8
-11.048586166492152,11.034248859485894,5
-9.380667002930263,6.376316708635094,3
-7.643629939833575,9.367330047400348,3
-0.12862711491006418,-4.952863943614987,9
-11.54071601912405,11.825305319923263,5
0.48377644966346267,-2.478484727311023,9
6.172314418127012,-5.802983920033454,6
-2.116884774535755,8.751365493627684,0
-4.085205606851435,1.5485198701317082,8
2.0111539609827966,4.5298288431443945,4
1.9312544940421477,2.1398504632492448,4
-6.021169612621777,-6.018286722426425,2
-5.927895514090696,-8.397202828083888,7
-7.222116238440262,-4.986110748711409,7
-2.777352965443771,9.871086721108831,0
-7.15673072141098,-6.94983625065125,7
0.38427408035221333,5.003245294230566,4
-2.7026999648693293,-0.039780319111461404,8
-0.42276858461538325,-4.253909476353634,9
2.7151364649921694,4.007060220298442,4
4.071271619743002,1.9558269588867971,1
7.330780868591777,-4.449560932987471,6
3.339060459916626,2.2826739179941935,4
4.5552803025571915,2.5569716565321743,1
-1.6019218892080809,-4.661052224275153,9
-8.81324160975288,8.079343341374038,5
1.9585720728278828,3.5002733916750093,4
-9.792773032549785,8.422808734836009,5
0.7669549327891707,4.729540454775869,4
-7.323903143256352,-6.930694510106258,7
-10.234823118899266,9.09226067875558,5
-3.0744435897947375,9.292746053027486,0
-10.123090477719945,11.862779471343801,5
-7.002093517999989,8.121435510260792,3
3.3835856570097738,2.6171529869734753,1
-5.849485851163272,-7.1616542772248435,2
-2.194555734417432,-1.1576259544817626,8
6.134075955161532,-4.595493913271542,6
6.937904924648925,-6.5520499443067335,6
-5.098687956908112,-6.453373574733154,2
-3.4910624429329173,11.525150859020874,0
0.24948012529035024,8.578879855670731,0
8.403558340850111,-6.101762485907824,6
-8.196502154417939,8.79103760445446,5
-8.341982831033372,9.509987048479577,5
-6.67161719390678,-6.587365755785746,2
5.573912127628066,1.3117468243464918,1
-7.318665104478585,-6.101642348905346,7
-3.2726046439176852,1.9459408713259538,8
7.251852451363584,-6.822116422697193,6
2.449803581311476,5.675274658963528,4
-8.755602234254441,10.258104250951469,5
10.171340263674598,-6.986726304447363,6
-3.043800648733676,10.758347500739562,0
-8.383344014164662,8.799789526279648,3
-3.9441100733552137,1.1078494611371335,8
-2.170546856262984,-0.08082893860989349,8
-9.158296700792746,7.962327528899863,5
-6.916897910596353,-7.971729693654147,2
9.26312742479843,-5.520017630428597,6
-3.5821361101509774,0.8793540585510049,8
-2.5844125397805566,10.160456912799807,0
6.4586075851086875,-6.854840660401235,6
-6.773238081997545,-6.643330744389232,2
-9.28302707151695,5.705866381170503,3
7.343567194293917,-5.201166997801917,6
-0.253445834485571,-3.688104373420761,9
6.735436700194549,-4.867333109455083,6
-1.123238833892701,-3.785105798163663,9
3.201520006188105,2.481366688101298,4
2.8342143873908987,2.885236840368255,1
-9.372763386925643,11.012374187782784,5
-0.988904244028803,8.165082769455784,0
-2.3180253676418037,-2.885981447763244,9
-8.220228698289759,8.393688882901838,5
-7.586267383237705,-7.884824510535587,2
0.30864993318944545,-4.430110367847078,9
1.8970888832799053,4.633420015927297,4
-2.616880456197422,10.742426786737688,0
-1.3217712620907474,-4.149950015038051,9
-2.1679719283494876,-3.77161744945408,9
-7.338921875788619,5.7241900385231235,3
-5.264101371442173,0.6181783604257841,8
-7.889358880928729,-7.715611001019062,7
-7.246777040020205,-6.705034822552636,7
-6.561192371871716,-7.579419982409845,2
-7.522588946814027,-8.928939142387483,2
-3.648476289651082,12.173144606003191,0
-6.117125554900198,-8.367219667100114,2
-6.051005270659046,1.77213347545401,8
-4.472449684455625,-6.389268903393072,7
-2.423318138389479,8.441097192080182,0
-6.756403865631841,6.295396402906552,3
-3.984488685215771,-5.938584447798318,2
-10.277209206588674,9.060846461374183,5
3.0796762998402185,4.163042382402198,4
0.21810927650451273,-4.821959001456028,9
-11.173364140536732,10.323879197124405,5
-5.961435433563382,-5.654162875842146,7
-2.748965887638489,-2.637930811811585,9
6.823365476895347,-6.597670265632197,6
-6.722918700914961,-7.814753429390614,7
4.453234637758737,-5.014057379178271,6
0.428909003404484,-3.3056219478561633,9
-3.07551586200007,10.32102684455916,0
-6.434100080815814,-6.597027872858859,7
-9.218295904761856,-5.527850196752695,7
-6.419997624083242,8.87229626860576,3
-11.048207079046803,8.052360866329852,5
-8.249204653863949,-7.450755294749708,7
-3.0963486023376547,1.631021036932821,8
-8.948007225646947,7.22646871806015,3
-2.639918864541165,-6.19589627717602,9
-7.517084344680388,-6.299457611850299,2
3.838170291856443,3.1636205033845592,1
6.113081627196052,0.5216004615112855,1
-6.462611746279536,-5.407947325329056,7
2.497258853315872,4.4777125302666505,4
-9.648248579184672,6.839831728620666,3
3.5554366033519473,2.3624008220066557,1
-4.396606188662859,1.3466480079050371,8
-10.28675373406467,6.033148043839618,3
-5.055859675221509,5.975330075611185,3
-6.143907316283675,-7.333035414612882,7
-11.873919746242507,11.131491677305991,5
-2.175293303742351,-4.5420165517035445,9
-10.82627560584934,6.694185151983521,3
-5.487717421136831,-4.661604737715421,7
2.4145267155967005,2.4942930796677203,4
-4.164380696670182,8.13717008026802,0
1.6012809187724062,1.4994342438596115,4
-4.7929475945941755,-5.705479932337792,2
-9.285110620161518,7.848298739945456,3
7.9273043427199585,-6.06287240516787,6
4.688145265137291,-6.263015403465243,6
2.993597464710474,0.036896006488642774,1
-8.67570277058298,7.306660006655888,5
-4.1582820683109345,1.67113371600543,8
1.2523000507077169,6.159873857069146,4
-1.0504346083024383,-5.4543804496576715,9
-9.065103183816856,10.41080445480997,5
-4.998643338703291,-5.8525465558087015,7
-10.730723535265208,6.360133582757692,3
-7.820145989854946,-7.708758856055458,2
-6.636825830806349,-7.459928921479829,7
-9.342219707002394,7.450138007310394,5
-1.6574016201450308,-6.486590578173283,9
6.207511384123169,-4.91017780971385,6
-2.0966585623913945,1.8709132231244032,8
1.2334531700705065,4.102693518890769,4
-2.0713509067693963,-2.646290485557917,9
-2.6887998087954754,0.7485799117141052,8
-7.026877911466139,-6.768062744143965,2
-7.041409736820459,9.552765727743981,3
7.829475628335812,-5.602153949742488,6
2.4101228138140227,5.702031787745183,4
6.599303181866842,-7.52262101089236,6
-8.305289763887204,8.645110464781618,3
1.8840311558015386,3.6995200898288116,4
-2.8318640517185467,7.686455037708317,0
-4.714409459407179,-7.109194143348705,2
-9.695944569024528,7.949058801515281,3
-1.1078591490609815,9.319591140159778,0
-6.42793575983425,-7.962571458504959,2
-3.6526932214394603,0.2949509438066854,8
6.213094839827942,-4.727935385089613,6
-1.3059465038989646,-4.466516839586914,9
-0.7620784830123322,5.1006073475007305,4
-0.496927282438655,4.981319173667479,4
-3.817622539699963,1.9097407654755296,8
-7.373342198060353,6.271394378044489,3
-10.71627150906403,9.970178292200554,5
-9.56819956556972,7.759261668792131,3
4.720267696897948,2.592296745185651,1
-5.592053533832056,-4.043462599732713,2
7.055943533260049,2.137012081240017,1
5.524091512739021,1.635576615398876,1
-8.846781739212677,7.064791421217076,3
-6.296780670544337,0.17456364951465164,8
-8.009700164955827,9.65079260194569,5
-2.373057600699628,-3.3329808076383696,9
-11.075784857380238,7.594752312821019,5
-7.690476886145204,-6.839126692290317,2
-1.9080969979034932,7.841219834440061,0
1.0074925094712401,4.144532796832903,4
-0.2547759735485451,-3.1537252719239763,9
-1.56935292823135,-3.676453925174627,9
4.2648816435168,4.665098285949628,4
2.024243072492505,4.659179024867458,4
-9.591608443937417,6.977876266792212,3
-9.799645034835786,9.497781945814898,5
7.139730742009304,-4.953264326286208,6
5.18694416272603,4.571172497822033,1
-5.475567794202808,-4.316212944265489,7
-3.1000025568304266,-0.3570352955601013,8
-1.7239588354278808,8.947584523105775,0
2.88969250884679,4.2956105457649745,4
-3.4349516145686487,-1.9217472964405586,8
-8.670463077229057,8.518864773392059,3
6.646965700433345,2.475992495179986,1
3.214760733392686,2.344954536213165,1
-2.94714345821201,-3.0366412459213223,8
3.9131401885438644,4.164381340197055,1
5.991139137154703,1.9114972156345484,1
6.016986656244393,-7.340034708054431,6
5.0289420505749085,-6.299456472213868,6
-0.3567102415972767,-3.733220091832315,9
-0.8134724593984497,-4.615906771260981,9
-5.220453551233647,0.34645779676251615,8
-2.8562786330612693,1.7281038446679873,8
-8.324347725785726,7.4161107109599635,3
-3.5766149386033783,8.035313786239795,0
-5.092021968709911,-6.998246399217719,7
6.789049025015056,-7.29592698734171,6
-2.4369213711235185,11.970176663180665,0
-6.036816585465122,-6.400634295917847,7
-8.184322317786632,-8.183099747938169,2
-4.25384385111712,1.7560577812112932,8
0.37421676810047666,4.785334123355412,4
-6.102851130823907,-6.889630471625397,7
-5.500498256231463,-4.148183658156206,7
-0.5813126664066668,2.7284242746101617,4
-8.675462297259365,-7.660138314564224,2
-0.6773889235126703,-4.564429429287931,9
-4.488608767349528,-7.800097498615964,2
-7.698308762232435,7.615128581963983,3
-8.421253820071747,7.427560154795979,3
-10.755627534195952,9.886143484307095,5
-7.403744275837131,-8.808002114162361,2
6.61039582301198,-5.712988143568172,6
-4.011044932081283,10.746803653086232,0
-5.530912511227065,-4.932075799466119,7
5.657853488122779,-3.5375426817153794,6
-3.850478324369398,-1.096385961694231,8
0.25585574723202575,2.5128497660425166,4
-8.08989281204272,-9.23526042328304,2
6.187582141127396,2.780987305464682,1
-1.9161391867337398,-3.7102013411997454,9
-10.390081772077272,9.630252385548877,5
-3.7359220593453397,-1.7432366567882904,9
7.310073288279995,-6.633396266448412,6
-8.865492114625226,-8.032165147611304,2
-2.474703835530969,10.54842836332708,0
-5.645447568143417,1.6302441349692114,8
-2.613754504460135,0.4649022124093819,8
6.196272292101432,1.9457280091820734,1
4.210028298850374,-7.3390847302477376,6
-9.21643637882719,7.869894384923967,5
4.257014113428159,1.017938655776545,1
5.474883276221439,-3.595041681868736,6
-8.557498411412233,7.025288573809364,3
7.17623607361865,-5.871189603379728,6
-9.011109470629254,-6.389726219499142,2
7.935902975495746,-4.038705591990352,6
-6.151559520187851,-7.099945535740412,2
-0.1908589771359659,-3.732300662859276,9
3.3307191199698636,1.4801925383952304,1
-3.5986484390221545,-0.17543085383005153,8
-2.3213669096375695,-4.838648740579358,9
4.329028261243257,1.737549865038758,1
-9.738174376504032,9.417034398389196,5
-6.862499509747549,-8.024836896551921,2
2.268010893746317,5.080505491297647,4
1.3436085934153872,3.5958726905395673,4
-8.796671258132935,4.961317859373039,3
-5.6469960933521985,1.2609530312630453,8
-8.797376413411767,-6.325502393977615,2
-8.211626993414676,7.206024619767218,3
-8.8231831394065,9.708720809532592,5
-7.876160479019148,-6.253092666957038,2
-3.156909239423984,8.080320457715546,0
-0.5973736710854738,8.4008273164809,0
-0.749683350442062,-4.400213567824722,9
6.811081225193298,-6.144698231764108,6
5.034835435291633,-6.786477393033167,6
5.810115991967017,2.5744826878685463,1
-2.692799780623614,-3.7875205709988866,9
-9.937912859524115,6.319218070943167,3
-12.98794646225524,11.029224436236715,5
4.485633822501384,-0.28504917065643465,1
-6.730253876004896,10.390880372428793,5
-7.960372072728712,-6.114039282545887,2
-2.493595352799262,10.758527020787103,0
-2.5596846703585445,-5.642254734023848,9
1.4370537873256821,5.450651161645201,4
6.3081278950488775,2.6425420515629665,1
2.2514000638366283,4.117854826270099,4
1.8847312322565046,4.478573481895673,4
-9.930114439374593,9.270764135192183,5
6.270533215308928,-5.4315572733267725,6
-6.140701811425901,-5.435448268673367,2
-4.905505493806283,-0.0963732972943454,8
5.942822426155318,2.0907494681058063,1
-7.6798258317955845,8.715219204832845,5
-8.278473382895857,8.938993822942,3
-8.42422347345237,-8.556651415411537,2
3.0862610653630145,3.3661618287949553,1
-11.487223682912319,10.378401456957063,5
-2.854826997616243,-1.1443093725579436,8
7.38678638284609,-5.141598093743682,6
-2.2703259883645863,8.294025875607767,0
-0.6478152524257228,9.153095689349751,0
-7.034055638519936,-6.7063961213946035,7
-3.836799591859984,7.578838179301517,0
5.739472045871079,2.3889558550183234,1
-8.933208566873478,6.628573983935808,3
0.07195775245910485,-2.6140947204102503,9
1.739200399689627,3.6731892625156592,4
-4.04571284604829,11.12003914657956,0
-6.456621229123015,-7.564531232972364,2
1.6135817865723419,4.761623195657569,4
-6.307997867923807,-6.273545402275994,2
-1.5665148709133645,-4.25475206878157,9
-8.627983621915302,5.7194523888475866,3
-1.0681814949548212,-3.8467238918225464,9
-9.713850720404901,7.7572236962264265,3
-2.2585613090470438,6.662681979542591,0
5.232715059767388,2.2859782029294204,1
-10.427607562231897,9.592235275285589,5
-1.5139109256325631,6.360923757388859,0
-5.229126530374949,-6.994993018273947,7
4.7915343316837955,4.299884482810674,1
-5.724160804670839,-7.298541821943948,7
-8.752722679587563,9.73275681810244,5
-3.5168638336696816,8.295014953665495,0
-3.3801484905341495,-1.5715796881042654,8
-6.349265440841046,-7.508855413027595,7
4.282802632196111,3.6240178599146753,1
